file_number,timestamp_sec,timestamp_hours,timestamp_days,exposure_time,n_resultants,mean_slope,median_slope,std_slope,min_slope,max_slope,n_saturated_pixels,saturation_fraction,n_saturated_with_neighbors,saturation_fraction_with_neighbors,n_valid_pixels,ma_table_number,frame_time,read_noise_used,detector,optical_element
1,0,0.0,0.0,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,16777216
2,720,0.2,0.008333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24712,0.0014729499816894531,16777216
3,1440,0.4,0.016666666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24723,0.0014736056327819824,16777216
4,2160,0.6,0.025,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24704,0.00147247314453125,16777216
5,2880,0.8,0.03333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24718,0.0014733076095581055,16777216
6,3600,1.0,0.041666666666666664,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24695,0.0014719367027282715,16777216
7,4320,1.2,0.05,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24693,0.0014718174934387207,16777216
8,5040,1.4,0.058333333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24691,0.00147169828414917,16777216
9,5760,1.6,0.06666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24696,0.0014719963073730469,16777216
10,6480,1.8,0.075,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24691,0.00147169828414917,16777216
11,7200,2.0,0.08333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24728,0.0014739036560058594,16777216
12,7920,2.2,0.09166666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24702,0.0014723539352416992,16777216
13,8640,2.4,0.1,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24726,0.0014737844467163086,16777216
14,9360,2.6,0.10833333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24685,0.0014713406562805176,16777216
15,10080,2.8,0.11666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24715,0.0014731287956237793,16777216
16,10800,3.0,0.125,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24709,0.001472771167755127,16777216
17,11520,3.2,0.13333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24710,0.0014728307723999023,16777216
18,12240,3.4,0.14166666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24707,0.0014726519584655762,16777216
19,12960,3.6,0.15,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24716,0.0014731884002685547,16777216
20,13680,3.8,0.15833333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24702,0.0014723539352416992,16777216
21,14400,4.0,0.16666666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24688,0.0014715194702148438,16777216
22,15120,4.2,0.175,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24697,0.0014720559120178223,16777216
23,15840,4.4,0.18333333333333332,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24720,0.0014734268188476562,16777216
24,16560,4.6,0.19166666666666668,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24694,0.001471877098083496,16777216
25,17280,4.8,0.2,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24742,0.0014747381210327148,16777216
26,18000,5.0,0.20833333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
27,18720,5.2,0.21666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24711,0.0014728903770446777,16777216
28,19440,5.4,0.225,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24685,0.0014713406562805176,16777216
29,20160,5.6,0.23333333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24715,0.0014731287956237793,16777216
30,20880,5.8,0.24166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24700,0.0014722347259521484,16777216
31,21600,6.0,0.25,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24701,0.0014722943305969238,16777216
32,22320,6.2,0.25833333333333336,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24718,0.0014733076095581055,16777216
33,23040,6.4,0.26666666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24691,0.00147169828414917,16777216
34,23760,6.6,0.275,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24702,0.0014723539352416992,16777216
35,24480,6.8,0.2833333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24713,0.0014730095863342285,16777216
36,25200,7.0,0.2916666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24724,0.0014736652374267578,16777216
37,25920,7.2,0.3,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24651,0.0014693140983581543,16777216
38,26640,7.4,0.30833333333333335,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24725,0.0014737248420715332,16777216
39,27360,7.6,0.31666666666666665,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24685,0.0014713406562805176,16777216
40,28080,7.8,0.325,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
41,28800,8.0,0.3333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24708,0.0014727115631103516,16777216
42,29520,8.2,0.3416666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24688,0.0014715194702148438,16777216
43,30240,8.4,0.35,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24684,0.0014712810516357422,16777216
44,30960,8.6,0.35833333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24737,0.0014744400978088379,16777216
45,31680,8.8,0.36666666666666664,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24707,0.0014726519584655762,16777216
46,32400,9.0,0.375,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24717,0.00147324800491333,16777216
47,33120,9.2,0.38333333333333336,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
48,33840,9.4,0.39166666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24716,0.0014731884002685547,16777216
49,34560,9.6,0.4,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24710,0.0014728307723999023,16777216
50,35280,9.8,0.4083333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24752,0.0014753341674804688,16777216
51,36000,10.0,0.4166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
52,36720,10.2,0.425,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24699,0.001472175121307373,16777216
53,37440,10.4,0.43333333333333335,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24702,0.0014723539352416992,16777216
54,38160,10.6,0.44166666666666665,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24715,0.0014731287956237793,16777216
55,38880,10.8,0.45,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24699,0.001472175121307373,16777216
56,39600,11.0,0.4583333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24696,0.0014719963073730469,16777216
57,40320,11.2,0.4666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24717,0.00147324800491333,16777216
58,41040,11.4,0.475,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24680,0.0014710426330566406,16777216
59,41760,11.6,0.48333333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24705,0.0014725327491760254,16777216
60,42480,11.8,0.49166666666666664,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24686,0.001471400260925293,16777216
61,43200,12.0,0.5,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24726,0.0014737844467163086,16777216
62,43920,12.2,0.5083333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24733,0.0014742016792297363,16777216
63,44640,12.4,0.5166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24686,0.001471400260925293,16777216
64,45360,12.6,0.525,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24721,0.0014734864234924316,16777216
65,46080,12.8,0.5333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24710,0.0014728307723999023,16777216
66,46800,13.0,0.5416666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24724,0.0014736652374267578,16777216
67,47520,13.2,0.55,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24747,0.0014750361442565918,16777216
68,48240,13.4,0.5583333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24697,0.0014720559120178223,16777216
69,48960,13.6,0.5666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24713,0.0014730095863342285,16777216
70,49680,13.8,0.575,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24662,0.0014699697494506836,16777216
71,50400,14.0,0.5833333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24687,0.0014714598655700684,16777216
72,51120,14.2,0.5916666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24724,0.0014736652374267578,16777216
73,51840,14.4,0.6,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24734,0.0014742612838745117,16777216
74,52560,14.6,0.6083333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
75,53280,14.8,0.6166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24652,0.0014693737030029297,16777216
76,54000,15.0,0.625,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24707,0.0014726519584655762,16777216
77,54720,15.2,0.6333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24713,0.0014730095863342285,16777216
78,55440,15.4,0.6416666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24698,0.0014721155166625977,16777216
79,56160,15.6,0.65,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24703,0.0014724135398864746,16777216
80,56880,15.8,0.6583333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24735,0.0014743208885192871,16777216
81,57600,16.0,0.6666666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24688,0.0014715194702148438,16777216
82,58320,16.2,0.675,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24730,0.0014740228652954102,16777216
83,59040,16.4,0.6833333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24710,0.0014728307723999023,16777216
84,59760,16.6,0.6916666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24670,0.0014704465866088867,16777216
85,60480,16.8,0.7,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24667,0.0014702677726745605,16777216
86,61200,17.0,0.7083333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24713,0.0014730095863342285,16777216
87,61920,17.2,0.7166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24688,0.0014715194702148438,16777216
88,62640,17.4,0.725,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24700,0.0014722347259521484,16777216
89,63360,17.6,0.7333333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24688,0.0014715194702148438,16777216
90,64080,17.8,0.7416666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24717,0.00147324800491333,16777216
91,64800,18.0,0.75,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24729,0.0014739632606506348,16777216
92,65520,18.2,0.7583333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24687,0.0014714598655700684,16777216
93,66240,18.4,0.7666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24700,0.0014722347259521484,16777216
94,66960,18.6,0.775,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24711,0.0014728903770446777,16777216
95,67680,18.8,0.7833333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24706,0.0014725923538208008,16777216
96,68400,19.0,0.7916666666666666,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24683,0.0014712214469909668,16777216
97,69120,19.2,0.8,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24679,0.0014709830284118652,16777216
98,69840,19.4,0.8083333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24733,0.0014742016792297363,16777216
99,70560,19.6,0.8166666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24681,0.001471102237701416,16777216
100,71280,19.8,0.825,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24720,0.0014734268188476562,16777216
101,72000,20.0,0.8333333333333334,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24705,0.0014725327491760254,16777216
102,72720,20.2,0.8416666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24701,0.0014722943305969238,16777216
103,73440,20.4,0.85,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24717,0.00147324800491333,16777216
104,74160,20.6,0.8583333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24712,0.0014729499816894531,16777216
105,74880,20.8,0.8666666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24695,0.0014719367027282715,16777216
106,75600,21.0,0.875,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24699,0.001472175121307373,16777216
107,76320,21.2,0.8833333333333333,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
108,77040,21.4,0.8916666666666667,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24719,0.0014733672142028809,16777216
109,77760,21.6,0.9,56.92447,5,0.0,0.0,0.0,0.0,0.0,0,0.0,24699,0.001472175121307373,16777216
